,date,gender,births
13783,1987-04-04,F,4333
13784,1987-04-04,M,4486
13785,1987-04-05,F,4008
13786,1987-04-05,M,4004
13787,1987-04-06,F,5339
13788,1987-04-06,M,5426
13789,1987-04-07,F,5499
13790,1987-04-07,M,5825
13791,1987-04-08,F,5267
13792,1987-04-08,M,5739
13793,1987-04-09,F,5140
13794,1987-04-09,M,5670
13795,1987-04-10,F,5557
13796,1987-04-10,M,5727
13797,1987-04-11,F,4432
13798,1987-04-11,M,4601
13799,1987-04-12,F,4136
13800,1987-04-12,M,4399
13801,1987-04-13,F,5110
13802,1987-04-13,M,5500
13803,1987-04-14,F,5457
13804,1987-04-14,M,5960
13805,1987-04-15,F,5399
13806,1987-04-15,M,5668
13807,1987-04-16,F,5468
13808,1987-04-16,M,5707
13809,1987-04-17,F,5116
13810,1987-04-17,M,5442
13811,1987-04-18,F,4313
13812,1987-04-18,M,4612
13813,1987-04-19,F,4038
13814,1987-04-19,M,4187
13815,1987-04-20,F,5129
13816,1987-04-20,M,5465
13817,1987-04-21,F,5416
13818,1987-04-21,M,5789
13819,1987-04-22,F,5330
13820,1987-04-22,M,5642
13821,1987-04-23,F,5284
13822,1987-04-23,M,5532
13823,1987-04-24,F,5244
13824,1987-04-24,M,5603
13825,1987-04-25,F,4218
13826,1987-04-25,M,4445
13827,1987-04-26,F,4015
13828,1987-04-26,M,4271
13829,1987-04-27,F,5093
13830,1987-04-27,M,5293
13831,1987-04-28,F,5363
13832,1987-04-28,M,5532
13833,1987-04-29,F,5157
13834,1987-04-29,M,5453
13835,1987-04-30,F,5282
13836,1987-04-30,M,5618
13838,1987-05-01,F,5361
13839,1987-05-01,M,5578
13840,1987-05-02,F,4268
13841,1987-05-02,M,4611
13842,1987-05-03,F,4079
13843,1987-05-03,M,4296
13844,1987-05-04,F,5209
13845,1987-05-04,M,5599
13846,1987-05-05,F,5381
13847,1987-05-05,M,5729
13848,1987-05-06,F,5325
13849,1987-05-06,M,5501
13850,1987-05-07,F,5324
13851,1987-05-07,M,5632
13852,1987-05-08,F,5425
13853,1987-05-08,M,5773
13854,1987-05-09,F,4335
13855,1987-05-09,M,4518
13856,1987-05-10,F,4172
13857,1987-05-10,M,4395
13858,1987-05-11,F,5377
13859,1987-05-11,M,5616
13860,1987-05-12,F,5621
13861,1987-05-12,M,5792
13862,1987-05-13,F,5182
13863,1987-05-13,M,5378
13864,1987-05-14,F,5427
13865,1987-05-14,M,5611
13866,1987-05-15,F,5416
13867,1987-05-15,M,5794
13868,1987-05-16,F,4403
13869,1987-05-16,M,4490
13870,1987-05-17,F,4036
13871,1987-05-17,M,4293
13872,1987-05-18,F,5503
13873,1987-05-18,M,5705
13874,1987-05-19,F,5587
13875,1987-05-19,M,5856
13876,1987-05-20,F,5415
13877,1987-05-20,M,5811
13878,1987-05-21,F,5499
13879,1987-05-21,M,5790
13880,1987-05-22,F,5659
13881,1987-05-22,M,5961
13882,1987-05-23,F,4302
13883,1987-05-23,M,4652
13884,1987-05-24,F,4130
13885,1987-05-24,M,4238
13886,1987-05-25,F,4279
13887,1987-05-25,M,4510
13888,1987-05-26,F,5463
13889,1987-05-26,M,5668
13890,1987-05-27,F,5744
13891,1987-05-27,M,6091
13892,1987-05-28,F,5579
13893,1987-05-28,M,5858
13894,1987-05-29,F,5674
13895,1987-05-29,M,6105
13896,1987-05-30,F,4529
13897,1987-05-30,M,4747
13898,1987-05-31,F,4307
13899,1987-05-31,M,4502
13900,1987-06-01,F,5325
13901,1987-06-01,M,5774
13902,1987-06-02,F,5520
13903,1987-06-02,M,6020
13904,1987-06-03,F,5458
13905,1987-06-03,M,5722
13906,1987-06-04,F,5477
13907,1987-06-04,M,5754
13908,1987-06-05,F,5616
13909,1987-06-05,M,5744
13910,1987-06-06,F,4549
13911,1987-06-06,M,4713
13912,1987-06-07,F,4142
13913,1987-06-07,M,4409
13914,1987-06-08,F,5412
13915,1987-06-08,M,5690
13916,1987-06-09,F,5633
13917,1987-06-09,M,5865
13918,1987-06-10,F,5504
13919,1987-06-10,M,5853
13920,1987-06-11,F,5420
13921,1987-06-11,M,5870
13922,1987-06-12,F,5585
13923,1987-06-12,M,5925
13924,1987-06-13,F,4617
13925,1987-06-13,M,4637
13926,1987-06-14,F,4189
13927,1987-06-14,M,4434
13928,1987-06-15,F,5511
13929,1987-06-15,M,5942
13930,1987-06-16,F,5611
13931,1987-06-16,M,6036
13932,1987-06-17,F,5587
13933,1987-06-17,M,5884
13934,1987-06-18,F,5538
13935,1987-06-18,M,5687
13936,1987-06-19,F,5546
13937,1987-06-19,M,5915
13938,1987-06-20,F,4473
13939,1987-06-20,M,4782
13940,1987-06-21,F,4381
13941,1987-06-21,M,4505
13942,1987-06-22,F,5457
13943,1987-06-22,M,5616
13944,1987-06-23,F,5558
13945,1987-06-23,M,5875
13946,1987-06-24,F,5449
13947,1987-06-24,M,5742
13948,1987-06-25,F,5509
13949,1987-06-25,M,5918
13950,1987-06-26,F,5617
13951,1987-06-26,M,5931
13952,1987-06-27,F,4396
13953,1987-06-27,M,4592
13954,1987-06-28,F,4393
13955,1987-06-28,M,4302
13956,1987-06-29,F,5286
13957,1987-06-29,M,5583
13958,1987-06-30,F,5701
13959,1987-06-30,M,6177
13960,1987-07-01,F,5511
13961,1987-07-01,M,5929
13962,1987-07-02,F,5736
13963,1987-07-02,M,6113
13964,1987-07-03,F,4927
13965,1987-07-03,M,5226
13966,1987-07-04,F,4410
13967,1987-07-04,M,4454
13968,1987-07-05,F,4208
13969,1987-07-05,M,4437
13970,1987-07-06,F,5372
13971,1987-07-06,M,5577
13972,1987-07-07,F,5737
13973,1987-07-07,M,6127
13974,1987-07-08,F,5562
13975,1987-07-08,M,5968
13976,1987-07-09,F,5560
13977,1987-07-09,M,5844
13978,1987-07-10,F,5623
13979,1987-07-10,M,6023
13980,1987-07-11,F,4554
13981,1987-07-11,M,4751
13982,1987-07-12,F,4298
13983,1987-07-12,M,4572
13984,1987-07-13,F,5419
13985,1987-07-13,M,5536
13986,1987-07-14,F,5757
13987,1987-07-14,M,6133
13988,1987-07-15,F,5483
13989,1987-07-15,M,5873
13990,1987-07-16,F,5570
13991,1987-07-16,M,5862
13992,1987-07-17,F,5639
13993,1987-07-17,M,5879
13994,1987-07-18,F,4292
13995,1987-07-18,M,4719
13996,1987-07-19,F,4269
13997,1987-07-19,M,4590
13998,1987-07-20,F,5611
13999,1987-07-20,M,5778
14000,1987-07-21,F,5754
14001,1987-07-21,M,6100
14002,1987-07-22,F,5836
14003,1987-07-22,M,5795
14004,1987-07-23,F,5614
14005,1987-07-23,M,5965
14006,1987-07-24,F,5750
14007,1987-07-24,M,6028
14008,1987-07-25,F,4723
14009,1987-07-25,M,4807
14010,1987-07-26,F,4408
14011,1987-07-26,M,4665
14012,1987-07-27,F,5661
14013,1987-07-27,M,5943
14014,1987-07-28,F,5826
14015,1987-07-28,M,6217
14016,1987-07-29,F,5609
14017,1987-07-29,M,5981
14018,1987-07-30,F,5649
14019,1987-07-30,M,5965
14020,1987-07-31,F,5550
14021,1987-07-31,M,5943
14022,1987-08-01,F,4472
14023,1987-08-01,M,4670
14024,1987-08-02,F,4369
14025,1987-08-02,M,4527
14026,1987-08-03,F,5488
14027,1987-08-03,M,5841
14028,1987-08-04,F,5780
14029,1987-08-04,M,5940
14030,1987-08-05,F,5505
14031,1987-08-05,M,5846
14032,1987-08-06,F,5509
14033,1987-08-06,M,5827
14034,1987-08-07,F,5772
14035,1987-08-07,M,5993
14036,1987-08-08,F,4590
14037,1987-08-08,M,4831
14038,1987-08-09,F,4220
14039,1987-08-09,M,4417
14040,1987-08-10,F,5655
14041,1987-08-10,M,5821
14042,1987-08-11,F,5783
14043,1987-08-11,M,6007
14044,1987-08-12,F,5440
14045,1987-08-12,M,5901
14046,1987-08-13,F,5609
14047,1987-08-13,M,5809
14048,1987-08-14,F,5560
14049,1987-08-14,M,5912
14050,1987-08-15,F,4605
14051,1987-08-15,M,4793
14052,1987-08-16,F,4376
14053,1987-08-16,M,4482
14054,1987-08-17,F,5655
14055,1987-08-17,M,5930
14056,1987-08-18,F,5789
14057,1987-08-18,M,6107
14058,1987-08-19,F,5501
14059,1987-08-19,M,5733
14060,1987-08-20,F,5650
14061,1987-08-20,M,5790
14062,1987-08-21,F,5748
14063,1987-08-21,M,5944
14064,1987-08-22,F,4579
14065,1987-08-22,M,4734
14066,1987-08-23,F,4419
14067,1987-08-23,M,4481
14068,1987-08-24,F,5379
14069,1987-08-24,M,5677
14070,1987-08-25,F,5721
14071,1987-08-25,M,5949
14072,1987-08-26,F,5590
14073,1987-08-26,M,5872
14074,1987-08-27,F,5591
14075,1987-08-27,M,5942
14076,1987-08-28,F,5688
14077,1987-08-28,M,5928
14078,1987-08-29,F,4426
14079,1987-08-29,M,4722
14080,1987-08-30,F,4314
14081,1987-08-30,M,4484
14082,1987-08-31,F,5376
14083,1987-08-31,M,5619
14084,1987-09-01,F,5718
14085,1987-09-01,M,6016
14086,1987-09-02,F,5650
14087,1987-09-02,M,5801
14088,1987-09-03,F,5482
14089,1987-09-03,M,5990
14090,1987-09-04,F,5823
14091,1987-09-04,M,6046
14092,1987-09-05,F,4626
14093,1987-09-05,M,4766
14094,1987-09-06,F,4298
14095,1987-09-06,M,4504
14096,1987-09-07,F,4587
14097,1987-09-07,M,4743
14098,1987-09-08,F,5751
14099,1987-09-08,M,5980
14100,1987-09-09,F,5926
14101,1987-09-09,M,6252
14102,1987-09-10,F,6028
14103,1987-09-10,M,6224
14104,1987-09-11,F,5880
14105,1987-09-11,M,6471
14106,1987-09-12,F,4604
14107,1987-09-12,M,4863
14108,1987-09-13,F,4409
14109,1987-09-13,M,4615
14110,1987-09-14,F,5667
14111,1987-09-14,M,5905
14112,1987-09-15,F,5905
14113,1987-09-15,M,6235
14114,1987-09-16,F,5856
14115,1987-09-16,M,6132
14116,1987-09-17,F,5853
14117,1987-09-17,M,6253
14118,1987-09-18,F,6008
14119,1987-09-18,M,6189
14120,1987-09-19,F,4848
14121,1987-09-19,M,4980
14122,1987-09-20,F,4637
14123,1987-09-20,M,4795
14124,1987-09-21,F,5766
14125,1987-09-21,M,6109
14126,1987-09-22,F,6007
14127,1987-09-22,M,6249
14128,1987-09-23,F,5720
14129,1987-09-23,M,5962
14130,1987-09-24,F,5765
14131,1987-09-24,M,6095
14132,1987-09-25,F,5953
14133,1987-09-25,M,6220
14134,1987-09-26,F,4746
14135,1987-09-26,M,5045
14136,1987-09-27,F,4455
14137,1987-09-27,M,4692
14138,1987-09-28,F,5549
14139,1987-09-28,M,5964
14140,1987-09-29,F,5922
14141,1987-09-29,M,6163
14142,1987-09-30,F,5766
14143,1987-09-30,M,5971
14144,1987-10-01,F,5742
14145,1987-10-01,M,6049
14146,1987-10-02,F,5744
14147,1987-10-02,M,6117
14148,1987-10-03,F,4484
14149,1987-10-03,M,4754
14150,1987-10-04,F,4251
14151,1987-10-04,M,4435
14152,1987-10-05,F,5565
14153,1987-10-05,M,5803
14154,1987-10-06,F,5714
14155,1987-10-06,M,5851
14156,1987-10-07,F,5405
14157,1987-10-07,M,5851
14158,1987-10-08,F,5527
14159,1987-10-08,M,5788
14160,1987-10-09,F,5436
14161,1987-10-09,M,5818
14162,1987-10-10,F,4443
14163,1987-10-10,M,4722
14164,1987-10-11,F,4149
14165,1987-10-11,M,4394
14166,1987-10-12,F,5295
14167,1987-10-12,M,5576
14168,1987-10-13,F,5601
14169,1987-10-13,M,5832
14170,1987-10-14,F,5589
14171,1987-10-14,M,5785
14172,1987-10-15,F,5527
14173,1987-10-15,M,5892
14174,1987-10-16,F,5551
14175,1987-10-16,M,5689
14176,1987-10-17,F,4471
14177,1987-10-17,M,4501
14178,1987-10-18,F,4065
14179,1987-10-18,M,4205
14180,1987-10-19,F,5338
14181,1987-10-19,M,5506
14182,1987-10-20,F,5552
14183,1987-10-20,M,5828
14184,1987-10-21,F,5426
14185,1987-10-21,M,5764
14186,1987-10-22,F,5237
14187,1987-10-22,M,5556
14188,1987-10-23,F,5496
14189,1987-10-23,M,5664
14190,1987-10-24,F,4318
14191,1987-10-24,M,4530
14192,1987-10-25,F,4358
14193,1987-10-25,M,4491
14194,1987-10-26,F,5332
14195,1987-10-26,M,5524
14196,1987-10-27,F,5452
14197,1987-10-27,M,5664
14198,1987-10-28,F,5383
14199,1987-10-28,M,5663
14200,1987-10-29,F,5397
14201,1987-10-29,M,5703
14202,1987-10-30,F,5335
14203,1987-10-30,M,5711
14204,1987-10-31,F,4378
14205,1987-10-31,M,4507
14206,1987-11-01,F,4158
14207,1987-11-01,M,4305
14208,1987-11-02,F,5245
14209,1987-11-02,M,5546
14210,1987-11-03,F,5489
14211,1987-11-03,M,5738
14212,1987-11-04,F,5330
14213,1987-11-04,M,5802
14214,1987-11-05,F,5397
14215,1987-11-05,M,5580
14216,1987-11-06,F,5385
14217,1987-11-06,M,5714
14218,1987-11-07,F,4270
14219,1987-11-07,M,4544
14220,1987-11-08,F,4133
14221,1987-11-08,M,4300
14222,1987-11-09,F,5318
14223,1987-11-09,M,5577
14224,1987-11-10,F,5635
14225,1987-11-10,M,5755
14226,1987-11-11,F,5378
14227,1987-11-11,M,5628
14228,1987-11-12,F,5382
14229,1987-11-12,M,5624
14230,1987-11-13,F,5103
14231,1987-11-13,M,5539
14232,1987-11-14,F,4269
14233,1987-11-14,M,4608
14234,1987-11-15,F,4158
14235,1987-11-15,M,4365
14236,1987-11-16,F,5390
14237,1987-11-16,M,5627
14238,1987-11-17,F,5602
14239,1987-11-17,M,5841
14240,1987-11-18,F,5365
14241,1987-11-18,M,5655
14242,1987-11-19,F,5229
14243,1987-11-19,M,5599
14244,1987-11-20,F,5508
14245,1987-11-20,M,5741
14246,1987-11-21,F,4370
14247,1987-11-21,M,4521
14248,1987-11-22,F,4168
14249,1987-11-22,M,4308
14250,1987-11-23,F,5528
14251,1987-11-23,M,5742
14252,1987-11-24,F,5666
14253,1987-11-24,M,5879
14254,1987-11-25,F,5439
14255,1987-11-25,M,5686
14256,1987-11-26,F,4138
14257,1987-11-26,M,4180
14258,1987-11-27,F,4895
14259,1987-11-27,M,5119
14260,1987-11-28,F,4251
14261,1987-11-28,M,4434
14262,1987-11-29,F,4196
14263,1987-11-29,M,4220
14264,1987-11-30,F,5380
14265,1987-11-30,M,5705
14266,1987-12-01,F,5744
14267,1987-12-01,M,6063
14268,1987-12-02,F,5329
14269,1987-12-02,M,5607
14270,1987-12-03,F,5303
14271,1987-12-03,M,5562
14272,1987-12-04,F,5340
14273,1987-12-04,M,5555
14274,1987-12-05,F,4250
14275,1987-12-05,M,4405
14276,1987-12-06,F,4205
14277,1987-12-06,M,4278
14278,1987-12-07,F,5246
14279,1987-12-07,M,5421
14280,1987-12-08,F,5464
14281,1987-12-08,M,5715
14282,1987-12-09,F,5336
14283,1987-12-09,M,5508
14284,1987-12-10,F,5297
14285,1987-12-10,M,5640
14286,1987-12-11,F,5531
14287,1987-12-11,M,5504
14288,1987-12-12,F,4230
14289,1987-12-12,M,4577
14290,1987-12-13,F,4115
14291,1987-12-13,M,4124
14292,1987-12-14,F,5343
14293,1987-12-14,M,5590
14294,1987-12-15,F,5627
14295,1987-12-15,M,5906
14296,1987-12-16,F,5484
14297,1987-12-16,M,5648
14298,1987-12-17,F,5608
14299,1987-12-17,M,5786
14300,1987-12-18,F,5751
14301,1987-12-18,M,6121
14302,1987-12-19,F,4324
14303,1987-12-19,M,4596
14304,1987-12-20,F,4040
14305,1987-12-20,M,4320
14306,1987-12-21,F,5636
14307,1987-12-21,M,5895
14308,1987-12-22,F,5480
14309,1987-12-22,M,5682
14310,1987-12-23,F,4988
14311,1987-12-23,M,5313
14312,1987-12-24,F,4308
14313,1987-12-24,M,4611
14314,1987-12-25,F,3782
14315,1987-12-25,M,4099
14316,1987-12-26,F,4136
14317,1987-12-26,M,4310
14318,1987-12-27,F,4209
14319,1987-12-27,M,4332
14320,1987-12-28,F,5555
14321,1987-12-28,M,5907
14322,1987-12-29,F,5859
14323,1987-12-29,M,6322
14324,1987-12-30,F,5792
14325,1987-12-30,M,6051
14326,1987-12-31,F,5344
14327,1987-12-31,M,5468
14328,1988-01-01,F,4149
14329,1988-01-01,M,4345
14330,1988-01-02,F,3874
14331,1988-01-02,M,4175
14332,1988-01-03,F,3981
14333,1988-01-03,M,4196
14334,1988-01-04,F,5009
14335,1988-01-04,M,5193
14336,1988-01-05,F,5244
14337,1988-01-05,M,5683
14338,1988-01-06,F,5197
14339,1988-01-06,M,5472
14340,1988-01-07,F,5255
14341,1988-01-07,M,5559
14342,1988-01-08,F,5295
14343,1988-01-08,M,5453
14344,1988-01-09,F,4202
14345,1988-01-09,M,4443
14346,1988-01-10,F,4039
14347,1988-01-10,M,4260
14348,1988-01-11,F,5250
14349,1988-01-11,M,5402
14350,1988-01-12,F,5464
14351,1988-01-12,M,5709
14352,1988-01-13,F,5230
14353,1988-01-13,M,5455
14354,1988-01-14,F,5372
14355,1988-01-14,M,5409
14356,1988-01-15,F,5374
14357,1988-01-15,M,5767
14358,1988-01-16,F,4321
14359,1988-01-16,M,4514
14360,1988-01-17,F,4263
14361,1988-01-17,M,4253
14362,1988-01-18,F,5201
14363,1988-01-18,M,5416
14364,1988-01-19,F,5427
14365,1988-01-19,M,5729
14366,1988-01-20,F,5331
14367,1988-01-20,M,5670
14368,1988-01-21,F,5352
14369,1988-01-21,M,5597
14370,1988-01-22,F,5304
14371,1988-01-22,M,5623
14372,1988-01-23,F,4275
14373,1988-01-23,M,4453
14374,1988-01-24,F,4268
14375,1988-01-24,M,4305
14376,1988-01-25,F,5268
14377,1988-01-25,M,5516
14378,1988-01-26,F,5275
14379,1988-01-26,M,5696
14380,1988-01-27,F,5267
14381,1988-01-27,M,5598
14382,1988-01-28,F,5092
14383,1988-01-28,M,5597
14384,1988-01-29,F,5436
14385,1988-01-29,M,5583
14386,1988-01-30,F,4334
14387,1988-01-30,M,4565
14388,1988-01-31,F,4225
14389,1988-01-31,M,4290
14390,1988-02-01,F,5351
14391,1988-02-01,M,5396
14392,1988-02-02,F,5528
14393,1988-02-02,M,5842
14394,1988-02-03,F,5315
14395,1988-02-03,M,5564
14396,1988-02-04,F,5202
14397,1988-02-04,M,5600
14398,1988-02-05,F,5339
14399,1988-02-05,M,5605
14400,1988-02-06,F,4248
14401,1988-02-06,M,4473
14402,1988-02-07,F,4143
14403,1988-02-07,M,4167
14404,1988-02-08,F,5260
14405,1988-02-08,M,5364
14406,1988-02-09,F,5508
14407,1988-02-09,M,5760
14408,1988-02-10,F,5432
14409,1988-02-10,M,5738
14410,1988-02-11,F,5398
14411,1988-02-11,M,5622
14412,1988-02-12,F,5446
14413,1988-02-12,M,5714
14414,1988-02-13,F,4300
14415,1988-02-13,M,4420
14416,1988-02-14,F,4257
14417,1988-02-14,M,4473
14418,1988-02-15,F,5046
14419,1988-02-15,M,5314
14420,1988-02-16,F,5510
14421,1988-02-16,M,5749
14422,1988-02-17,F,5397
14423,1988-02-17,M,5765
14424,1988-02-18,F,5381
14425,1988-02-18,M,5659
14426,1988-02-19,F,5432
14427,1988-02-19,M,5697
14428,1988-02-20,F,4411
14429,1988-02-20,M,4797
14430,1988-02-21,F,4221
14431,1988-02-21,M,4201
14432,1988-02-22,F,5280
14433,1988-02-22,M,5553
14434,1988-02-23,F,5383
14435,1988-02-23,M,5618
14436,1988-02-24,F,5105
14437,1988-02-24,M,5576
14438,1988-02-25,F,5255
14439,1988-02-25,M,5537
14440,1988-02-26,F,5403
14441,1988-02-26,M,5681
14442,1988-02-27,F,4445
14443,1988-02-27,M,4573
14444,1988-02-28,F,4223
14445,1988-02-28,M,4276
14446,1988-02-29,F,4859
14447,1988-02-29,M,4939
14448,1988-03-01,F,5615
14449,1988-03-01,M,5886
14450,1988-03-02,F,5440
14451,1988-03-02,M,5577
14452,1988-03-03,F,5417
14453,1988-03-03,M,5673
14454,1988-03-04,F,5290
14455,1988-03-04,M,5720
14456,1988-03-05,F,4391
14457,1988-03-05,M,4526
14458,1988-03-06,F,4126
14459,1988-03-06,M,4257
14460,1988-03-07,F,5152
14461,1988-03-07,M,5384
14462,1988-03-08,F,5490
14463,1988-03-08,M,5819
14464,1988-03-09,F,5176
14465,1988-03-09,M,5545
14466,1988-03-10,F,5362
14467,1988-03-10,M,5511
14468,1988-03-11,F,5263
14469,1988-03-11,M,5527
14470,1988-03-12,F,4183
14471,1988-03-12,M,4540
14472,1988-03-13,F,3964
14473,1988-03-13,M,4327
14474,1988-03-14,F,5106
14475,1988-03-14,M,5273
14476,1988-03-15,F,5451
14477,1988-03-15,M,5652
14478,1988-03-16,F,5439
14479,1988-03-16,M,5604
14480,1988-03-17,F,5319
14481,1988-03-17,M,5599
14482,1988-03-18,F,5448
14483,1988-03-18,M,5641
14484,1988-03-19,F,4238
14485,1988-03-19,M,4517
14486,1988-03-20,F,4239
14487,1988-03-20,M,4407
14488,1988-03-21,F,5301
14489,1988-03-21,M,5605
14490,1988-03-22,F,5431
14491,1988-03-22,M,5857
14492,1988-03-23,F,5344
14493,1988-03-23,M,5636
14494,1988-03-24,F,5423
14495,1988-03-24,M,5622
14496,1988-03-25,F,5587
14497,1988-03-25,M,5692
14498,1988-03-26,F,4466
14499,1988-03-26,M,4702
14500,1988-03-27,F,4208
14501,1988-03-27,M,4326
14502,1988-03-28,F,5270
14503,1988-03-28,M,5510
14504,1988-03-29,F,5517
14505,1988-03-29,M,5888
14506,1988-03-30,F,5338
14507,1988-03-30,M,5544
14508,1988-03-31,F,5205
14509,1988-03-31,M,5675
14512,1988-04-01,F,4990
14513,1988-04-01,M,5308
14514,1988-04-02,F,4434
14515,1988-04-02,M,4531
14516,1988-04-03,F,3947
14517,1988-04-03,M,4181
14518,1988-04-04,F,5438
14519,1988-04-04,M,5583
14520,1988-04-05,F,5468
14521,1988-04-05,M,6054
14522,1988-04-06,F,5467
14523,1988-04-06,M,5617
14524,1988-04-07,F,5190
14525,1988-04-07,M,5696
14526,1988-04-08,F,5380
14527,1988-04-08,M,5681
14528,1988-04-09,F,4179
14529,1988-04-09,M,4522
14530,1988-04-10,F,4197
14531,1988-04-10,M,4305
14532,1988-04-11,F,5332
14533,1988-04-11,M,5590
14534,1988-04-12,F,5462
14535,1988-04-12,M,5770
14536,1988-04-13,F,5186
14537,1988-04-13,M,5348
14538,1988-04-14,F,5215
14539,1988-04-14,M,5662
14540,1988-04-15,F,5426
14541,1988-04-15,M,5689
14542,1988-04-16,F,4328
14543,1988-04-16,M,4568
14544,1988-04-17,F,4047
14545,1988-04-17,M,4253
14546,1988-04-18,F,5380
14547,1988-04-18,M,5554
14548,1988-04-19,F,5295
14549,1988-04-19,M,5749
14550,1988-04-20,F,5361
14551,1988-04-20,M,5659
14552,1988-04-21,F,5265
14553,1988-04-21,M,5677
14554,1988-04-22,F,5558
14555,1988-04-22,M,5736
14556,1988-04-23,F,4444
14557,1988-04-23,M,4721
14558,1988-04-24,F,4098
14559,1988-04-24,M,4387
14560,1988-04-25,F,5378
14561,1988-04-25,M,5626
14562,1988-04-26,F,5611
14563,1988-04-26,M,5789
14564,1988-04-27,F,5279
14565,1988-04-27,M,5782
14566,1988-04-28,F,5538
14567,1988-04-28,M,5791
14568,1988-04-29,F,5245
14569,1988-04-29,M,5591
14570,1988-04-30,F,4367
14571,1988-04-30,M,4537
14573,1988-05-01,F,4151
14574,1988-05-01,M,4323
14575,1988-05-02,F,5067
14576,1988-05-02,M,5497
14577,1988-05-03,F,5292
14578,1988-05-03,M,5803
14579,1988-05-04,F,5308
14580,1988-05-04,M,5623
14581,1988-05-05,F,5382
14582,1988-05-05,M,5656
14583,1988-05-06,F,5391
14584,1988-05-06,M,5880
14585,1988-05-07,F,4323
14586,1988-05-07,M,4668
14587,1988-05-08,F,4285
14588,1988-05-08,M,4407
14589,1988-05-09,F,5323
14590,1988-05-09,M,5754
14591,1988-05-10,F,5552
14592,1988-05-10,M,6112
14593,1988-05-11,F,5542
14594,1988-05-11,M,5777
14595,1988-05-12,F,5421
14596,1988-05-12,M,5786
14597,1988-05-13,F,5285
14598,1988-05-13,M,5646
14599,1988-05-14,F,4434
14600,1988-05-14,M,4515
14601,1988-05-15,F,4304
14602,1988-05-15,M,4460
14603,1988-05-16,F,5593
14604,1988-05-16,M,5674
14605,1988-05-17,F,5684
14606,1988-05-17,M,5909
14607,1988-05-18,F,5460
14608,1988-05-18,M,5851
14609,1988-05-19,F,5347
14610,1988-05-19,M,5763
14611,1988-05-20,F,5559
14612,1988-05-20,M,5893
14613,1988-05-21,F,4385
14614,1988-05-21,M,4570
14615,1988-05-22,F,4264
14616,1988-05-22,M,4552
14617,1988-05-23,F,5536
14618,1988-05-23,M,5819
14619,1988-05-24,F,5690
14620,1988-05-24,M,6172
14621,1988-05-25,F,5535
14622,1988-05-25,M,5929
14623,1988-05-26,F,5628
14624,1988-05-26,M,5866
14625,1988-05-27,F,5598
14626,1988-05-27,M,6114
14627,1988-05-28,F,4559
14628,1988-05-28,M,4783
14629,1988-05-29,F,4249
14630,1988-05-29,M,4492
14631,1988-05-30,F,4493
14632,1988-05-30,M,4760
14633,1988-05-31,F,5711
14634,1988-05-31,M,5875
14636,1988-06-01,F,5838
14637,1988-06-01,M,6199
14638,1988-06-02,F,5845
14639,1988-06-02,M,6066
14640,1988-06-03,F,5570
14641,1988-06-03,M,5892
14642,1988-06-04,F,4461
14643,1988-06-04,M,4758
14644,1988-06-05,F,4354
14645,1988-06-05,M,4437
14646,1988-06-06,F,5608
14647,1988-06-06,M,5784
14648,1988-06-07,F,5618
14649,1988-06-07,M,5955
14650,1988-06-08,F,5631
14651,1988-06-08,M,5864
14652,1988-06-09,F,5682
14653,1988-06-09,M,5837
14654,1988-06-10,F,5618
14655,1988-06-10,M,5931
14656,1988-06-11,F,4502
14657,1988-06-11,M,4597
14658,1988-06-12,F,4226
14659,1988-06-12,M,4448
14660,1988-06-13,F,5350
14661,1988-06-13,M,5747
14662,1988-06-14,F,5773
14663,1988-06-14,M,6142
14664,1988-06-15,F,5704
14665,1988-06-15,M,5947
14666,1988-06-16,F,5684
14667,1988-06-16,M,5972
14668,1988-06-17,F,5683
14669,1988-06-17,M,5956
14670,1988-06-18,F,4536
14671,1988-06-18,M,4844
14672,1988-06-19,F,4413
14673,1988-06-19,M,4625
14674,1988-06-20,F,5629
14675,1988-06-20,M,5923
14676,1988-06-21,F,5844
14677,1988-06-21,M,6196
14678,1988-06-22,F,5676
14679,1988-06-22,M,6103
14680,1988-06-23,F,5712
14681,1988-06-23,M,6074
14682,1988-06-24,F,5683
14683,1988-06-24,M,6015
14684,1988-06-25,F,4598
14685,1988-06-25,M,4872
14686,1988-06-26,F,4404
14687,1988-06-26,M,4454
14688,1988-06-27,F,5413
14689,1988-06-27,M,5753
14690,1988-06-28,F,5910
14691,1988-06-28,M,6255
14692,1988-06-29,F,5737
14693,1988-06-29,M,5892
14694,1988-06-30,F,5697
14695,1988-06-30,M,6283
14698,1988-07-01,F,5842
14699,1988-07-01,M,5983
14700,1988-07-02,F,4597
14701,1988-07-02,M,5014
14702,1988-07-03,F,4432
14703,1988-07-03,M,4556
14704,1988-07-04,F,4587
14705,1988-07-04,M,4672
14706,1988-07-05,F,5742
14707,1988-07-05,M,5973
14708,1988-07-06,F,6070
14709,1988-07-06,M,6418
14710,1988-07-07,F,6200
14711,1988-07-07,M,6527
14712,1988-07-08,F,6007
14713,1988-07-08,M,6417
14714,1988-07-09,F,4784
14715,1988-07-09,M,5139
14716,1988-07-10,F,4628
14717,1988-07-10,M,4780
14718,1988-07-11,F,5845
14719,1988-07-11,M,6134
14720,1988-07-12,F,5812
14721,1988-07-12,M,6256
